OP_Eficiencia_1,OP_Eficiencia_2,OP_Eficiencia_3,OP_Eficiencia_4,OP_Eficiencia_5,OP_Eficiencia_6,OP_Eficiencia_7,OP_Eficiencia_8,OP_Eficiencia_9,OP_Eficiencia_10,OP_Eficiencia_11,OP_Eficiencia_12,FIN_Salud_1,FIN_Salud_2,FIN_Salud_3,FIN_Salud_4,FIN_Salud_5,FIN_Salud_6,FIN_Salud_7,FIN_Salud_8,FIN_Salud_9,FIN_Salud_10,FIN_Salud_11,FIN_Salud_12,FIN_Salud_13,MKT_Cliente_1,MKT_Cliente_2,MKT_Cliente_3,MKT_Cliente_4,MKT_Cliente_5,MKT_Cliente_6,MKT_Cliente_7,MKT_Cliente_8,MKT_Cliente_9,MKT_Cliente_10,MKT_Cliente_11,MKT_Cliente_12,RH_Talento_1,RH_Talento_2,RH_Talento_3,RH_Talento_4,RH_Talento_5,RH_Talento_6,RH_Talento_7,RH_Talento_8,RH_Talento_9,RH_Talento_10,RH_Talento_11,RH_Talento_12,RH_Talento_13
94.40101873671226,99.63570493598469,87.34028903714554,85.01093528596819,95.45806491640552,92.5805536641172,99.1528411018783,93.1618888711974,87.11376766628433,101.04034364601823,93.7265516898866,92.75513247228992,125.59971087494351,137.2275702494039,120.96417660960572,123.29315993032452,126.00271036212426,104.14005047414426,130.64417002047688,115.57154917089287,124.92210002472886,131.3360067559599,118.3765525801091,117.02544214898693,131.8960885521995,91.21380650137574,88.5279094870638,93.1336220473533,106.46224691934472,111.58811689242924,85.17464043843937,92.21638075591702,100.98460034221553,105.44558570508556,100.2468408694731,81.37843598959648,89.44096066722659,117.0864304951211,113.39179269729237,105.11379517203159,107.2392034008157,111.5826943631175,111.53319234416642,111.04272089625674,110.59985592732798,118.4379404560423,108.65346066703799,113.51822834605592,118.07323643985805,113.32026863481336
92.76286314920046,94.00205171990814,92.04575640004755,89.20042980361507,95.75037768333597,99.6430369341571,88.63018479038692,85.98623842716471,98.30312460055012,96.68179276397547,96.65664691401882,95.2467362311497,113.49177808528296,132.47299772702002,116.68248105307538,117.91128100888217,102.84768987163702,105.0758867194315,120.04557688308947,113.23608897295455,112.19991773270418,113.98685611852044,119.53464398360316,114.17443834225301,105.2522351277134,112.09620180103676,90.08026838034287,108.4530160768498,109.76209032180739,100.5463146137965,80.47718735014301,91.55694788134421,111.12731712510615,109.14200292281359,101.08514405430691,90.28174959834077,80.92485134633306,105.06569462153536,105.68632696030488,106.49624039203191,116.10896064660986,124.323107437293,101.54219664349887,116.50838829043339,108.70129275020648,99.7091477308554,114.44455948050191,110.02389107024493,108.18912823112822,112.41646357640752
102.43469383915847,114.00573843661684,100.04532247047649,99.78372232455402,106.37385325007733,97.19361623056926,112.18963549357997,98.70446844440544,100.68387340958488,103.67335234798125,106.81746313464656,104.62748616550442,95.55871868988338,90.31384552468391,87.66768150613309,90.47881835052338,68.40940597187482,96.4102599787524,78.04980275871156,87.81518300402894,87.50716018664252,83.2293167125296,83.40395418864458,85.74243309712358,78.56080394066908,61.5154751267345,64.51204341923264,83.19735985730078,70.65468668628506,61.53610500612384,73.16083893879886,73.78245640055397,84.81440331252162,90.48544989383198,77.97300942381545,70.59871881334989,67.60114291249099,96.86482843515125,85.55687799228279,89.2281256325658,85.65925326896911,88.77338843521026,95.61375989633193,91.72774324066667,92.71973748997357,92.91950624498,95.56281734444717,95.26775740979149,98.92438989891674,87.5402082983946
66.76297801992503,67.85485723968519,61.96811324476772,66.6012808245887,70.02601736236454,64.31520540456808,62.56261378099172,72.29419637787007,66.6228148363209,70.1123797453281,72.59464535635263,76.7716940677404,101.26643829610305,91.69165289334504,94.96297322341638,99.24679324105145,96.60026077807558,93.41254637888751,91.68218286006245,84.11318583411382,89.19623826086172,84.25356318171505,102.18395955670482,102.11520844143436,110.82055393040794,94.5424062389489,100.0269238722299,116.55230274600409,91.43676493128852,99.35234634156576,105.87566493737471,101.56756915830078,110.30869691370329,99.72958853377251,103.87191283588973,93.74634484876009,88.94579639053478,85.99118281479441,87.34035529961321,89.0198279436256,89.91072194504468,84.83621824118912,94.23500279350108,85.00323483203275,79.15379986321594,75.13065931819996,77.84321075258262,94.95126066196872,84.64598116640329,94.02063334247279
71.24237585946285,82.80605152813075,73.71282908309101,78.27360672196325,73.49896121229001,71.20823588057449,76.30008283508897,73.73089580298173,73.23664313328253,74.5092778645628,80.10388945273806,76.52124822926831,99.7088783671803,92.7635969214767,99.16231612138871,98.72299877461006,100.46999653027707,103.84174662019632,108.76531699711296,103.5053407741515,109.71436036949831,101.8611106009176,102.33340091916536,100.92351712485797,96.9177432397623,98.82098684907234,100.59403929175139,110.43303548277441,105.81564499945108,114.79551250372013,102.34662284298389,104.59194971680225,91.97261823189497,100.34843046171825,100.66103189039535,87.37167631324039,109.0639248743892,102.54390897388308,114.03068291070885,101.39758327050133,104.97545342505198,111.12360333010467,102.75854191316397,107.0053514558179,109.7351192677484,110.4627191689209,110.46956338690491,116.84899190440183,107.85505837009929,114.09483479970996
95.34264319051418,92.55524097869865,90.95694951946899,90.59655636752139,93.20508468218219,96.75758131648199,93.94284047401852,88.67006651320666,87.00163246490284,89.00686927167389,83.97083815731884,87.25913916289986,92.68293128049464,93.19266530239706,100.20317625947406,91.29819154627164,81.62877809497344,78.67005871310502,89.77667873453966,97.17346129691688,90.05648850797819,101.70844434802197,85.27430555517947,88.97293317384408,78.95704795345122,76.63577673946601,81.29589940290157,86.73571267241093,96.11138626810582,78.69205638254275,84.03429209275693,88.7884274155878,75.47595081615658,73.1604767129524,86.64141912548446,82.20046942192805,81.21851200787656,99.27675602486154,104.1748157357641,105.04958110597134,98.90823472030247,92.31589002297298,90.54495972202342,100.10636141691255,106.35355403780326,98.28226453815695,96.58379598501384,94.06169051307234,102.73866073365248,107.75599767631324
87.31211913310555,81.5504431769114,92.3747819111943,83.48495898843059,85.2369982264503,77.21080281759943,80.82974785527924,82.40336424742375,82.72038128503648,74.28378566638858,87.3304422673706,95.70034406494196,125.10442685267131,139.64844338746923,119.52179028207978,117.9662145413806,111.78018058973704,140.16813455256488,116.79565581736836,116.35846602482181,123.9896471126658,122.90643937603548,130.33245631290114,129.27117576659174,111.44876705277342,116.02998355649893,116.29168365052672,99.91828936619446,102.02935203245704,95.310709435839,104.64434347035424,95.3742916508134,107.51575202950615,100.08400457898686,111.43356001315826,110.04415385570576,112.40440348070277,87.76097547004645,78.35814008606698,88.03261792500108,81.67850099338071,82.06223155099585,80.03096458668526,87.10817229960793,77.90614583466031,91.53102384143506,75.81663775489109,85.72335270825121,89.36909054546602,80.23797179836421
99.82593376493635,102.2942808186575,107.867768411703,94.69439816689534,93.61720812519144,90.55293199837627,106.83567967823417,108.19454997472556,106.43397959674644,114.92459954160276,107.84640180561382,105.68537730562028,95.3334338082101,100.1861739796893,96.24303905550089,112.47236605591766,96.28695136810887,111.68913422563196,105.83144058889408,112.34476372268063,96.18546304989691,108.44590975957098,96.3452656781056,119.02041853399604,110.76572470636206,97.03482536134108,87.88927747569734,90.54109963594358,99.39559096011561,84.33759673974122,98.15691300852698,97.4123225742185,99.49343620165588,74.11217409611383,93.25401581983276,80.8531513888023,82.983080683727,76.35219981857175,79.41463745255643,77.24895353794895,64.64123648937763,77.45509234471832,77.07518978616363,82.32218682048334,78.16253924482082,67.97110848705717,68.33268695804017,74.94257824311042,86.31941544411106,69.71461836607548
86.87630039432797,84.77790232621024,81.25870474553581,89.55672901822797,85.23064071430586,84.12384457513684,92.77723221598264,83.79117600283577,88.12134756341247,87.15626386317885,80.18182743678064,85.64293773407431,69.77346522440044,40.41781096736385,76.41772782015052,54.37558155885113,57.89384741447143,57.844297546387004,53.731321221457875,46.968412692350086,48.794474410260946,66.20139049754108,64.55525161921534,66.55735473625808,56.71934317610916,136.19157253589015,153.70577128201666,130.45557197909494,147.31218303405686,147.38966033644215,138.90885743606594,142.07631180539482,146.72805552205233,140.20724792916198,139.99571213332933,132.8959400449685,128.40401947417985,79.41061308217398,95.6494006827379,85.98386081633407,76.84314005028244,83.79731492478521,92.6450407795684,85.78790114954327,86.85969755891138,93.84309435178687,91.45095622576771,84.79439159626158,89.17652965240622,88.38182870059867
82.57238009682956,80.9362742119802,88.08590731164156,72.61915250570325,74.55841230866905,81.57414847952522,67.7313502832003,78.37498825982526,74.32629414784248,80.80618080558331,71.30109143655868,83.63507159524848,105.53193113158402,110.45073456586749,112.91311770857796,114.12111709173843,110.41735978099443,101.8527703364367,119.44653597848101,122.02893034631094,115.55405073173806,102.82084742392593,106.79214616087759,104.38148834055444,103.06065931081213,90.1264240534559,100.8456929048919,89.35470181326664,93.37400259208306,101.40368493081327,109.69317173900163,92.99722041408404,93.15498622081984,78.60392618152586,94.91228721475986,103.07180485017861,91.99472486177258,117.78264336741351,133.73980213202228,122.70922937161254,127.83250649171643,134.3501321314515,119.93933866472226,137.52245901773338,125.60652107638182,117.09152036799614,119.13132948099062,120.75057314328528,130.41417953045425,117.13238949905235
113.63770512821645,124.5989089740008,128.08990001145008,122.28439468515495,122.86078862836587,127.98604028251745,124.49845557127738,132.834414474226,119.54620466907959,121.69519278443876,118.2550209014453,123.23198626347367,111.16730510933111,102.66083673934071,75.69672945819602,92.90878335987739,96.28668770028415,103.01447393909785,107.13637074708637,91.48755560387244,99.21474871279477,105.30839774789646,90.00704153500494,94.80322297266261,93.50402535504719,90.2814708191861,98.51303833647252,100.3131499263805,93.54134722747024,93.65065303185484,94.27923728429757,102.19054571577401,94.67559917080482,93.13038120168983,88.78861313143861,84.69513488186749,94.11312566653535,128.56618064898166,128.49419231700963,129.94320337632516,128.85332338746628,127.77667646270562,129.97143772002497,138.437082618225,137.2605761963357,125.23590712373054,132.8873897021103,123.0407316471811,137.37542323674847,131.18205394843784
99.33015645460165,93.74485547300908,99.52384401004505,98.00024018249293,111.53965050571902,94.29754868227498,84.14700139105159,89.49494230828236,101.98502051655319,92.93777148907903,93.30564828012551,98.6094964573986,85.87216349662461,86.18933653513649,94.35403174454005,100.49209374428185,111.7406396356051,114.7358652595747,103.70888106906781,100.04103763283841,85.88475891766353,75.60681570237925,103.10518018089975,94.6772259756278,106.97964473558153,77.73181928292719,88.41484792915068,88.22418948430696,77.64406457897057,111.63149464554552,110.28558275144127,87.37133088835608,94.0829255869452,108.03606473181434,95.0937448092666,88.58634567552252,85.40565836105503,100.61401963900775,87.79880682190483,100.62481712575953,109.05432498128138,104.72424988812698,90.18861777403252,100.44575049444954,98.99444342210371,93.01226985880065,97.39696973528443,102.88546693383991,108.98856268965322,104.22131982942715
97.69980427558963,100.89115010901395,99.8805025760697,107.81621604951212,102.85033139769038,98.95579003473885,96.18459905270282,91.75370941244557,103.49492365898857,100.08330066557501,104.78002038783102,113.47384306332229,90.01647933046758,95.88258298251813,79.97479481271807,90.51099310608889,86.18587706485135,102.10079155970533,105.35876315137268,79.33444093332915,100.57584791889175,84.6887072833091,98.84342731872361,86.87074388505694,93.03447084140714,110.28851844961336,122.359356234315,132.28295600523253,96.3515270914238,127.40967145018597,122.68826372653822,123.97044043468661,110.58228555932972,114.07469685232249,108.4095621972509,117.27036481994978,116.27331512375109,107.15413675912288,104.01477698612473,110.8917823506469,92.59741665841057,110.9621276919296,110.48404376089026,93.95205182121569,110.23001505579492,103.73625759432565,106.88920562603887,96.49825044695184,110.02653358009877,116.49748769868393
81.48177054976395,89.34012899985747,73.83158102318075,72.0846752112026,77.06112877593615,84.39828087807689,86.77460903130287,82.54672553079118,89.00410240354086,70.6318033958266,75.55608328834268,77.25317006552291,112.36680694262729,115.71550437818911,104.50017070177827,103.97773279975608,119.15416738555979,129.48011758827315,112.62402705008736,111.60860771734585,119.48554561096519,104.78063787823264,121.36585309557998,107.68368995256975,130.85812647976132,104.6872019973628,106.27887458969252,82.99420516075651,83.28985601638841,91.9735523866997,92.27159137714655,101.56700937874018,111.36352127552726,96.35610313930938,90.29379798536388,99.47199779364934,111.51612085997257,88.23009881568746,99.74660318304778,94.52396970769254,98.3467247601051,90.71546388681939,96.45846219249736,92.46511161177776,98.71242779235065,87.91300155803478,92.94908346467348,100.5220764939894,93.53568991853409,96.86648609420882
88.01796334940967,100.47197498262581,89.97322525176699,76.73669835301813,96.44326664200852,82.48555063364515,88.92534896516199,88.44104382565173,97.7349000008299,103.21969162238878,87.55251654071624,90.24545466203527,125.89436545933204,116.21045826222921,91.68719934842841,102.8372335774583,117.17370662333055,109.41650604580538,122.91881663330085,118.62317410004626,117.79032565670816,110.2375964953616,124.52449277757509,110.61812496860519,117.86540127073455,70.84463841424616,101.36208429111029,94.12867120049995,85.22324620240056,80.96922721252412,80.13180793092081,84.08263568971148,68.65461884188284,98.19277155161038,95.2373486479778,80.56521116695325,93.38653781144734,95.30523108973529,79.44737282411789,78.04968203551742,77.72539245293152,84.20140387920367,83.20212229147269,88.46281244665899,80.3621081713201,77.89273074367424,85.1759438422354,84.29625031423674,93.89108751438181,86.8199445898557
92.63942834232539,103.84545719401815,107.10758194416891,102.58308656941647,104.07727828169405,99.72123496973295,95.79443902360312,100.07265120693488,107.38530418844768,95.491278853536,98.60567016217519,102.2467314057103,107.44155241469728,97.91963008119697,103.14988081232826,95.80320416514013,109.80315042682848,97.69070278988947,116.0675597962964,103.55650060108384,117.03068459989387,106.93590104336697,108.17598959969007,109.47274450424689,112.74007556954638,126.77791212325869,123.95379243264458,98.12129713011497,121.57855202303521,100.85548210241772,96.17543940823121,113.59615975694612,125.15841997052843,113.40723806846721,99.27549701526542,111.50515992420921,130.31110906347305,112.6047725990615,120.57494873137199,122.15981191678068,118.51505589924209,134.69951324493962,112.6940569925616,124.21088808789722,130.81574397342618,121.84429147384894,120.02328028652846,122.4792271778079,122.68565654853649,120.2494913198969
74.59738414924965,82.92511372950646,92.15802786833851,91.73765224621972,84.83556879092467,83.68721578829074,81.74540769374205,78.82931444800988,75.79575358638645,77.57526491942956,88.32825800943651,88.09267601657065,97.39411422637362,103.03782998143606,85.77479763963711,92.31906136720023,91.41821328680327,85.39880324850083,96.87432164728212,90.40568357650862,96.64408932991067,97.23063461735883,85.88960458325751,86.34077332997572,101.35225105616287,75.8647637127799,79.70797428757226,80.23647066053864,78.26342534528847,82.64891917360592,69.38028312484064,76.7868298966959,78.8428506845506,82.21954784822518,63.56462054230722,80.981931742261,91.98435622311855,142.09256246379806,126.52145151321855,133.06138665619068,121.71737932302923,130.94999229939336,120.72078955939352,136.25847200826914,129.1122546760266,130.81429822370518,129.91906791807173,136.3088004319496,132.00923564345672,120.05110047986692
105.875895008492,106.2356269087764,113.35168791654603,111.83020203988227,108.66972324126344,107.88156388161026,115.97500196600285,104.33646957134752,109.4547720333522,103.43417425325308,105.70068714706984,98.10280012423308,90.36183158742926,96.15290396011298,99.85918398223396,101.07497535849352,107.95338491898717,102.91402712505828,97.33844455574818,91.80742577963993,88.04535370426893,102.53186650526251,118.9686378332549,110.0456264189028,99.08836336579814,101.6515721298126,114.92632984372034,116.779992419299,104.18640100455274,104.48888774460015,100.58059510209432,108.04984039653526,119.40245633645016,105.75263385685341,110.00743494802661,111.67846625602641,126.40936745390766,96.95182505293754,87.2244316458039,86.44624549648114,98.0132929952379,83.561528852555,89.08431511115906,80.03143786169672,82.2610286090004,86.83780953731267,86.67674229631056,77.68694262171806,94.89040964161468,87.11366875248876
92.28903215982533,94.05800951487001,88.54617254228656,92.03871672759105,101.27313747536563,88.44138618526351,81.83200841518779,98.98311021169962,90.72488564273337,97.4307982754798,90.09416452443335,81.16264019383539,91.03846307082864,88.41250494706496,87.29302417760422,108.37702875493052,102.65579231542637,101.69882264709938,86.65701858324749,109.33820720496291,103.21534625705098,105.0626462017243,89.06506456008994,106.31036531761505,95.59822636050072,134.11858865598558,140.15646081523337,124.57597008077067,117.81114132947857,143.45843328884712,130.66919595313465,123.50038178422955,130.359400091939,124.40221599840055,109.75641420454816,127.51173432863901,115.97636808545285,99.60442181995893,95.4892466009127,107.57270496199291,90.72047134581075,103.57317288410184,92.1128740500267,96.12249231995011,105.38475147357812,97.78410942950165,98.49778518986427,94.40971999233285,103.23979782417504,99.3747203804516
91.10301062757881,90.51063092710882,90.0265065866558,93.16641282494062,89.97015157647127,95.79679881163005,90.36804419490413,99.63523604619145,92.8696847354096,95.69713874941412,95.0745662595956,92.68901740000011,90.54358668434668,71.56775351667,88.62684422740377,84.39748972365265,82.52798952268544,86.74794041425156,87.2984811962555,88.21000648201104,89.92272781572927,80.36271284886224,95.55765479628592,88.12756323696878,90.61926083055987,123.35128333399751,102.26195714336241,114.0103835333959,115.06717577762115,123.16223552170493,103.23746378192446,113.2099215334952,111.95946160163436,98.89901227064806,95.51108195200773,111.94521069846743,114.43082740250664,83.36584428072993,100.99507147511544,97.91705749294287,92.51964731713335,89.84344417980132,93.8760380282389,86.1861494701004,96.22003460603563,104.22546328397056,90.14159363781881,94.33730723674257,98.74797886826452,87.44035451662518
94.1673631104459,89.68751812944231,91.67883205111507,95.0100137997456,93.34256120061632,78.53276404949409,98.46155923245718,95.28551837599393,91.81447751922168,84.79372183640673,97.43470248819165,82.8047860212626,97.77108177802167,118.770725888563,105.36459950360592,101.62824361443114,108.58773749726302,115.15799875355492,115.27131520506703,121.00994874070271,103.85755493834328,98.93852119410998,112.13420026365891,108.68647862028908,112.76471957822672,120.74479915993845,106.38430620671583,99.97115139556954,123.15204640820492,115.89914021887115,111.43774526944385,110.38492183408141,115.11101950416409,118.02892483279295,117.1344159289632,131.486178064407,105.25081985396514,93.36386950513082,94.58422716082192,87.40164149769822,83.33539698890444,84.30691833206492,105.95408304383554,85.66361860754867,83.06465565162112,94.57143147447717,84.2480376369728,95.5715627719649,91.35990267733082,86.57594019045516
119.47657245628926,119.4412523982461,118.9419759398198,122.91644176911171,123.15226711772637,124.49293070596482,137.07268448532272,120.70303748867083,132.5102304406915,134.05586457142076,124.03831413461785,125.66001603000586,102.64561285559236,111.83394666967594,118.91625857941577,95.3589165698853,104.9841879864102,116.75926369962431,114.46570227844803,102.6887760195476,111.48910555292639,110.0711923139699,97.50749587805808,102.44238438099057,102.31994647289477,118.06942374721118,113.21126988374705,96.41400347164844,123.68526047228686,101.2609415240433,125.87068687737913,116.996343596779,121.14144614449005,95.6359866874713,111.00305067755491,138.66388102132333,96.41703614001693,115.4675780835289,112.51452251445943,114.48002695706953,127.38604456387148,126.02280750303896,115.703098093779,114.02171135572803,114.63466192798481,122.62277267498143,111.0773180741968,124.4096088390819,126.77849309394603,114.89919973484153
